item;description;procedure;units;units_specification;value_cent;anaesthetic_units;anaesthetic_units_specification;anaesthetic_value_cent;category;sub_category;sub_sub_category;sub_sub_sub_category;note;tariff
30970;Nuclear medicine study - quantitative evaluation of lung perfusion and ventilation;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33900;Nuclear medicine study - Cardiac shunt detection;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33905;Nuclear medicine study - Cardiac blood pool imaging, ejection fraction plus wall motion single study;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33910;Nuclear medicine study - Cardiac pool imaging, ejection fraction plus wall motion multiple studies;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33915;Nuclear medicine study - Cardiac blood pool imaging, gated SPECT;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33920;Nuclear medicine study - Cardiac blood pool imaging, first pass technique;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33925;Nuclear medicine study - Myocardial perfusion, single, rest (thallium/mibi) planar, non gated;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33930;Nuclear medicine study - Myocardial perfusion, single, rest (thallium\mibi) planar, non gated;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33935;Nuclear medicine study - Myocardial perfusion, single, rest (thallium\mibi), SPECT (non gated);THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33940;Nuclear medicine study - Myocardial perfusion, single, stress (thallium/mibi), SPECT non gated;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33945;Nuclear medicine study - Myocardial perfusion, single, rest (thallium\mibi), SPECT gated;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33950;Nuclear medicine study - Myocardial perfusion, single, stress (thallium/mibi), SPECT (gated);THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33955;"Nuclear medicine study - Plus wall movement and ejection fraction,
SPECT";THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33960;Nuclear medicine study - Cardiac hotspot imaging (infarction) planar;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33965;Nuclear medicine study - Cardiac hotspot imaging (infarction) SPECT;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
33970;Nuclear Medicine study - Multi stage treadmill ECG test;THORAX(CHEST WALL, PLEURA, LUNGS and MEDIASTINUM ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39900;Nuclear Medicine study - Tumour localisation planar, static;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39905;Nuclear Medicine study - Tumour localisation planar, static, multiple studies;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39910;Nuclear Medicine study - Tumour localisation planar, static and SPECT;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39915;Tumour localisation planar, static, multiple studies and SPECT;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39920;Nuclear Medicine study - Infection localisation planar, static;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39925;Nuclear Medicine study - Infection localisation planar, static, multiple studies;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39930;Nuclear Medicine study - Infection localisation planar, static and SPECT;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39935;Nuclear medicine study - Infection localisation planar, static, multiple studies, SPECT;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39940;Nuclear medicine study - Regional lymph node mapping, static, planar;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39945;Nuclear medicine study - Regional lymph node mapping, static, planar, multiple;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
39950;Nuclear medicine study - Lymph node localisation with gamma probe;MAMMA (SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40900;Nuclear medicine study - Gastro oesophageal reflux and emptying;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40905;Nuclear medicine study - Gastro oesophageal reflux and emptying multiple studies;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40910;Nuclear medicine study - Gastro intestinal protein loss;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40915;Nuclear medicine study - Gastro intestinal protein loss multiple studies;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40920;Nuclear medicine study - Acute GIT bleed static/dynamic;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40925;Nuclear medicine study - Acute GIT bleed multiple studies;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40930;Nuclear medicine study - Meckels localisation;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40935;Nuclear medicine study - Gastric mucosa imaging;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
40940;Nuclear medicine study - colonic transit multiple studies;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41900;Nuclear medicine study - Liver and spleen, planar views only;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41905;Nuclear medicine study - Liver and spleen, with flow study;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41910;Nuclear medicine study - Liver and spleen, planar views SPECT;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41915;Nuclear medicine study - Liver and spleen, with flow study and SPECT;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41920;Nuclear medicine study - Hepatobiliary system planar static/dynamic;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41925;Nuclear medicine study - hepatobiliary tract including flow;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41930;Nuclear medicine study - Hepatobiliary system planar, static/dynamic multiple studies;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41935;Nuclear medicine study - Hepatobiliary tract including flow multiple studies;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41940;Nuclear medicine study - Gall bladder ejection fraction;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
41945;Nuclear medicine study - Biliary gastric reflux study;ABDOMEN and PELVIS ABDOMEN / STOMACH / BOWEL ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42900;Nuclear medicine study - Renal imaging, static (e.g. DMSA);RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42905;Nuclear medicine study - Renal imaging, static (e.g. DMSA) with flow;RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42910;Nuclear medicine study - Renal imaging, static (e.g. DMSA) with SPECT;RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42915;Nuclear medicine study - Renal imaging, static (e.g. DMSA), with flow, with SPECT;RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42920;Nuclear medicine study - Renal imaging dynamic (renogram) and vascular flow;RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42930;Nuclear medicine study - Renovascular study, baseline;RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42940;Nuclear medicine study - Renovascular study, with intervention;RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
42950;Nuclear medicine study - indirect voiding cystogram;RENAL TRACT ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
43950;Nuclear medicine study - Radio pharmaceutical voiding cystogram;REPRODUCTIVE SYSTEM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
43960;Nuclear medicine study - Testicular imaging;REPRODUCTIVE SYSTEM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
43970;Nuclear medicine study - Hsytero-salpingography;REPRODUCTIVE SYSTEM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49900;Nuclear Medicine study - Tumour localisation planar, static;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49905;Nuclear Medicine study - Tumour localisation planar, static, multiple studies;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49910;Nuclear Medicine study - Tumour localisation planar, static and SPECT;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49915;Nuclear Medicine study - Tumour localisation planar, static, multiple studies and SPECT;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49920;Nuclear Medicine study - Infection localisation planar, static;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49930;Nuclear Medicine study - Infection localisation planar, static, multiple studies;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49940;Nuclear Medicine study - Infection localisation planar, static and SPECT;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49950;Nuclear Medicine study - Infection localisation planar, static, multiple studies and SPECT;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49960;Nuclear medicine study - Regional lymph node mapping dynamic;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49965;Nuclear medicine study - Regional lymph node mapping, static, planar;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49970;Nuclear medicine study - Regional lymph node mapping, static, planar, multiple;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49975;Nuclear medicine study - Regional lymph node mapping SPECT;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
49980;Nuclear medicine study - Lymph node localisation with gamma probe;AORTA and VESSELS SOFT TISSUE ;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
51900;Nuclear Medicine study - Bone regional cervical;SPINE, PELVIS and HIPS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
51910;Nuclear Medicine study - Bone tomography regional cervical;SPINE, PELVIS and HIPS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
51920;Nuclear medicine study - with flow;SPINE, PELVIS and HIPS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
52900;Nuclear medicine study - Bone regional dorsal;THORACIC;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
52910;Nuclear medicine study - Bone tomography regional dorsal;THORACIC;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
52920;Nuclear medicine study - with flow;THORACIC;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
53900;Nuclear medicine study - Bone regional lumbar;LUMBAR;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
53910;Nuclear medicine study - Bone tomography regional lumbar;LUMBAR;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
53920;Nuclear medicine study - with flow;LUMBAR;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
55900;Nuclear medicine study - Bone regional pelvis;SACRUM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
55910;Nuclear medicine study - Bone tomography regional pelvis;SACRUM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
55920;Nuclear medicine study - with flow;SACRUM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
56900;Nuclear medicine study - Bone regional pelvis;HIPS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
56910;Nuclear medicine study - Bone limited static plus flow;HIPS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
56920;Nuclear medicine study - Bone tomography regional;HIPS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
60900;Nuclear medicine study - Venogram upper limb;UPPER LIMBS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
62900;Nuclear medicine study - Bone limited/regional static;HUMERUS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
62905;Nuclear medicine study - Bone limited static plus flow;HUMERUS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
62910;Nuclear medicine study - Bone tomography regional;HUMERUS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
63905;Nuclear medicine study - Bone limited/regional static;ELBOW;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
63910;Nuclear medicine study - Bone limited static plus flow;ELBOW;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
63915;Nuclear medicine study - Bone tomography regional;ELBOW;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
64900;Nuclear medicine study - Bone limited/regional static;FOREARM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
64905;Nuclear medicine study - Bone limited static plus flow;FOREARM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
64910;Nuclear medicine study - Bone tomography regional;FOREARM;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
65900;Nuclear medicine study - Bone limited/regional static;HAND and WRIST;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
65905;Nuclear medicine study - Bone limited static plus flow;HAND and WRIST;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
65910;Nuclear medicine study - Bone tomography regional;HAND and WRIST;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69900;Nuclear Medicine study - Tumour localisation planar, static;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69905;Nuclear Medicine study - Tumour localisation planar, static, multiple studies;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69910;Nuclear Medicine study - Tumour localisation planar, static and SPECT;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69915;Nuclear Medicine study - Tumour localisation planar, static, multiple studies and SPECT;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69920;Nuclear Medicine study - Infection localisation planar, static;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69925;Nuclear Medicine study - Infection localisation planar, static, multiple studies;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69930;Nuclear Medicine study - Infection localisation planar, static and SPECT;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69935;Nuclear Medicine study - Infection localisation planar, static, multiple studies and SPECT;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69940;Nuclear medicine study - Regional lypmh node mapping dynamic;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69945;Nuclear medicine study - Regional lymph node mapping, static, planar;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69950;Nuclear medicine study - Regional lymph node mapping, static, planar, multiple;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69955;Nuclear medicine study - Regional lymph node mapping SPECT;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
69960;Nuclear medicine study - Lymph node localisation with gamma probe;SOFT TISSUE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
70900;Nuclear medicine study - Venogram lower limb;LOWER LIMBS;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
71900;Nuclear medicine study - Bone limited/regional static;FEMUR;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
71905;Nuclear medicine study - Bone limited static plus flow;FEMUR;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
71910;Nuclear medicine study - Bone tomography regional;FEMUR;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
72900;Nuclear medicine study - Bone limited/regional static;KNEE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
72905;Nuclear medicine study - Bone limited static plus flow;KNEE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
72910;Nuclear medicine study - Bone tomography regional;KNEE;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
73900;Nuclear medicine study - Bone limited/regional static;LOWER LEG;0;;0;0;;0;19  RADIOLOGY ;19.16 NUCLEAR MEDICINE;;;;namaf_orthopaedic_surgeons_2019
